	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YOL029C	gene-YOL029C	86.9440144918456	2.48627883694848	0.568897611420982	4.37034500942675	1.24050379218258e-05	4.40966852609491e-05
gene-YNR061C	gene-YNR061C	167.012471433477	2.16894088525435	0.497200653109298	4.36230498027434	1.2869929210069e-05	4.57212888563087e-05
gene-YDR293C	gene-YDR293C	1538.02121860332	-2.2779010976594	0.522868265644288	-4.35654876635614	1.32129265469138e-05	4.69111356693117e-05
gene-YNL268W	gene-YNL268W	1580.44147867012	1.84303561825127	0.423095760671373	4.35607205169516	1.32417204026983e-05	4.69559969374513e-05
gene-YHR113W	gene-YHR113W	598.648701448833	-1.807039085222	0.41482601630673	-4.35613730621427	1.32377754567821e-05	4.69559969374513e-05
gene-YMR121C	gene-YMR121C	221.809269084051	1.91037904769889	0.439274832063889	4.34893808671707	1.36798322539572e-05	4.84799908902434e-05
gene-YBR151W	gene-YBR151W	584.026149287484	-1.7848339369265	0.41100828302946	-4.3425741295792	1.40822946580791e-05	4.98273116395461e-05
gene-YLR422W	gene-YLR422W	218.51616379689	-2.0248626824034	0.466281324996003	-4.34257726796319	1.40820934287152e-05	4.98273116395461e-05
gene-YPL156C	gene-YPL156C	305.775833112683	-2.04108791836026	0.470023780855817	-4.34252053086305	1.40857317659625e-05	4.98273116395461e-05
gene-YKL146W	gene-YKL146W	701.290287759788	-1.92950512981877	0.444561402140158	-4.34024438588227	1.42324340782681e-05	5.03156367779162e-05
gene-YER060W-A	gene-YER060W-A	183.481412033373	2.19037696935945	0.504816435673273	4.33895732106692	1.43160318563125e-05	5.05804116406615e-05
gene-YJL134W	gene-YJL134W	295.713390671671	1.88489277329941	0.434492469134993	4.33814831601556	1.43688180299622e-05	5.07360694958326e-05
gene-YPL026C	gene-YPL026C	964.927040056967	1.8559546736486	0.4280974211201	4.33535588416432	1.45524490557412e-05	5.13532689204418e-05
gene-YDR207C	gene-YDR207C	256.314170703283	1.94748443020923	0.449528356505396	4.33228383043251	1.47570528147681e-05	5.20436838346068e-05
gene-YPL252C	gene-YPL252C	170.067460669846	2.38962111374483	0.551733407220002	4.33111550338291	1.48355829207454e-05	5.22713595800039e-05
gene-YMR284W	gene-YMR284W	92.7718860644091	-2.42937039294243	0.560918730449375	-4.33105592854096	1.48395979537176e-05	5.22713595800039e-05
gene-YGL016W	gene-YGL016W	148.788250925988	1.99407422069423	0.460883149321391	4.32663729110151	1.51402965817482e-05	5.32982457499214e-05
gene-YHR082C	gene-YHR082C	1190.97252695852	-1.88391082224756	0.435456566736955	-4.32628869594144	1.51642649326574e-05	5.33503073780902e-05
gene-YPR023C	gene-YPR023C	986.541690987935	-1.74791939419738	0.404061861403094	-4.32587076673799	1.51930481700509e-05	5.34192353081282e-05
gene-YOR302W	gene-YOR302W	301.470394832257	2.38450458109539	0.551596054258333	4.3229181258404	1.53978887383395e-05	5.41067287468132e-05
gene-YGL004C	gene-YGL004C	241.623684454005	-2.11028778897303	0.488463256345493	-4.3202590196066	1.55846162843218e-05	5.47297823833706e-05
gene-YBL017C	gene-YBL017C	462.44394598129	-1.80527732398604	0.418002552736691	-4.3188188975564	1.56866435604945e-05	5.50548142352622e-05
gene-YOR284W	gene-YOR284W	45.1181235390029	-3.63750251875645	0.842275097011562	-4.31866326294403	1.56977077388726e-05	5.50603967280191e-05
gene-YPL029W	gene-YPL029W	105.216761962345	2.18168951749037	0.505240176415852	4.3181235763299	1.57361321092684e-05	5.51618816761566e-05
gene-YGR121C	gene-YGR121C	1300.072435153	-2.05520776539304	0.476032886003322	-4.3173650935089	1.57902858162244e-05	5.53183491042171e-05
gene-YHR104W	gene-YHR104W	1018.60004741527	-1.86795086448616	0.432762422648524	-4.31634256286446	1.58635730965777e-05	5.55416185766927e-05
gene-YNL088W	gene-YNL088W	325.786295714893	-1.89912191297215	0.44052858212893	-4.3110072535914	1.62512573916351e-05	5.6864724840568e-05
gene-YDL153C	gene-YDL153C	1042.53077561501	1.76637314260321	0.410038995841744	4.30781745276966	1.64873366799923e-05	5.76560774874341e-05
gene-YPR081C	gene-YPR081C	201.487009758662	-2.15877059076368	0.501585342336256	-4.30389488797395	1.67821308827213e-05	5.86516805113508e-05
gene-YDR143C	gene-YDR143C	294.851551680207	1.82903854080452	0.425138909667545	4.30221393340548	1.6909991975818e-05	5.9063024857845e-05
gene-YOR276W	gene-YOR276W	926.16880518679	1.76534820268251	0.410791196171741	4.29743436357498	1.72786400817022e-05	6.0314388080993e-05
gene-YGR249W	gene-YGR249W	407.956907947314	-2.20074663688105	0.512262330236105	-4.29613209284141	1.73804041260736e-05	6.06331985478629e-05
gene-YEL003W	gene-YEL003W	170.848788548159	2.33146186028593	0.542745972821695	4.29567786226923	1.74160334578757e-05	6.0721047664771e-05
gene-YJR142W	gene-YJR142W	240.73267867564	-2.11445617393054	0.492292967500502	-4.29511756925186	1.74600780808496e-05	6.08016619567991e-05
gene-YDR512C	gene-YDR512C	167.520813241978	-2.25863524357254	0.525849907413952	-4.29520897831885	1.74528851779399e-05	6.08016619567991e-05
gene-YKR071C	gene-YKR071C	2741.30567499853	1.77838818376419	0.414098048986504	4.29460652644163	1.75003436795932e-05	6.09053877040693e-05
gene-YDR489W	gene-YDR489W	104.834013134085	2.20742010501564	0.514110881987255	4.29366539856739	1.75747277461653e-05	6.11276586838496e-05
gene-YFL023W	gene-YFL023W	464.644070498076	1.95371470295646	0.455077337604884	4.29314874970275	1.7615690181412e-05	6.12334876401715e-05
gene-YIR023W	gene-YIR023W	347.554200445623	1.83135976166343	0.42728809942366	4.28600694504159	1.8191330275417e-05	6.31966596298408e-05
gene-YCR020W-B	gene-YCR020W-B	157.715730350799	2.05219346565612	0.478946851014993	4.28480417254456	1.82900218083067e-05	6.35015571982548e-05
gene-YDR411C	gene-YDR411C	326.309063285335	-1.89401800030717	0.44257731525318	-4.27951893382443	1.87297704908233e-05	6.49895081150238e-05
gene-YDR541C	gene-YDR541C	90.5187461737169	2.26260367721747	0.528979024891976	4.2773032024843	1.89171066482393e-05	6.55612545256809e-05
gene-YIL098C	gene-YIL098C	122.906011895514	-2.34479653931835	0.548188497235195	-4.27735450697049	1.89127488320359e-05	6.55612545256809e-05
gene-YER023W	gene-YER023W	838.54564102603	-1.8939937620589	0.442842785845648	-4.27689876090485	1.89514935228609e-05	6.56412874582049e-05
gene-YKL155C	gene-YKL155C	216.240206053421	2.08062336878364	0.486596515361972	4.27586984924439	1.9039243377764e-05	6.59059455101635e-05
gene-YGR268C	gene-YGR268C	342.297336944313	-1.98189666983609	0.463529835810842	-4.2756614930066	1.90570599173631e-05	6.59283525236395e-05
gene-YJL060W	gene-YJL060W	77.1473198364809	2.36938016019994	0.554308490443606	4.27447928553964	1.91584515146065e-05	6.62396907810191e-05
gene-YJR104C	gene-YJR104C	6310.74881974799	-1.6614464500606	0.388731903989584	-4.2740161870149	1.91983088734987e-05	6.63380328018874e-05
gene-YLR450W	gene-YLR450W	365.521711525316	-2.05626018640779	0.481323238940087	-4.27209829081978	1.93642182343963e-05	6.68715605337559e-05
gene-YLL056C	gene-YLL056C	112.973272467406	-2.28333482281275	0.534743874947182	-4.26995975042872	1.95508246332033e-05	6.74758864419107e-05
gene-YPL141C	gene-YPL141C	212.277402686381	-2.20670508558144	0.516864809816547	-4.26940477213892	1.95995305168459e-05	6.76038405720524e-05
gene-YJR119C	gene-YJR119C	110.777325778899	2.11480532796859	0.495831884923279	4.26516606187158	1.99753574353607e-05	6.88592985850039e-05
gene-YPR033C	gene-YPR033C	1116.06102962692	2.09749900761189	0.491851268477788	4.26449852229386	2.00351670056643e-05	6.90245350544879e-05
gene-YGR285C	gene-YGR285C	1976.1369985672	2.37718582552665	0.557709217554352	4.26241085982228	2.02233179203846e-05	6.9631471417817e-05
gene-YGL173C	gene-YGL173C	752.141353602868	-1.73785750804049	0.407785276729091	-4.26169753351597	2.02879913386374e-05	6.98127919835172e-05
gene-YJR032W	gene-YJR032W	135.81366689033	2.08606308762751	0.489688648990825	4.25997844125358	2.04446622559438e-05	7.03102822671867e-05
gene-YDR169C	gene-YDR169C	383.763049598722	-1.92327185440161	0.451575742860287	-4.25902383998659	2.05321574026503e-05	7.05694256795998e-05
gene-YGL186C	gene-YGL186C	225.920146729291	1.86946228693839	0.438980316674674	4.2586471783058	2.0566778784605e-05	7.06466420189861e-05
gene-YBL071W-A	gene-YBL071W-A	417.467084729838	2.15296151236855	0.505595041240916	4.25827260307852	2.06012635058292e-05	7.07232979892968e-05
gene-YCR073W-A	gene-YCR073W-A	470.591672527341	-1.89679514688202	0.445537429456231	-4.25731941129394	2.06892661869942e-05	7.09834799756849e-05
gene-YOR095C	gene-YOR095C	462.03345976144	2.19018035613738	0.514470674268431	4.25715296455291	2.07046699118014e-05	7.0994419780171e-05
gene-YER081W	gene-YER081W	1566.39197792762	2.75693310913909	0.648238852877955	4.25295876188116	2.10964437771057e-05	7.22951245474872e-05
gene-YJL070C	gene-YJL070C	150.523364733769	-2.06891076579271	0.486833663989243	-4.24972823128029	2.14030033995973e-05	7.33024488853621e-05
gene-YLL019C	gene-YLL019C	1250.22753449579	-1.92313826137324	0.452579599885936	-4.24928181000189	2.14456983512234e-05	7.34054174424677e-05
gene-YOR259C	gene-YOR259C	1558.49302265422	-1.68755303963079	0.397225941967023	-4.24834549142031	2.1535509724054e-05	7.36694423285472e-05
gene-YIL051C	gene-YIL051C	1223.96506331153	-1.70667230198871	0.401762767991008	-4.24796033371343	2.15725577595066e-05	7.37527680577956e-05
gene-YGR280C	gene-YGR280C	1590.65783236313	1.9596465225476	0.461428596279755	4.24691173964325	2.16737289289502e-05	7.40550926132032e-05
gene-YOR134W	gene-YOR134W	62.9817362665909	-4.01669560713298	0.94606871143898	-4.24567006451735	2.17941131491462e-05	7.44226707537236e-05
gene-YNL095C	gene-YNL095C	136.845719894472	2.04021601314849	0.480597856569117	4.24516253092169	2.18435031131456e-05	7.45475279469186e-05
gene-YDL137W	gene-YDL137W	2017.21062207279	-1.7137134587181	0.403750664494065	-4.24448455302367	2.1909645876672e-05	7.47293790112781e-05
gene-YKL152C	gene-YKL152C	26205.7199636675	-1.65741310599458	0.390681386385102	-4.24236516955747	2.2117642186866e-05	7.53945667976921e-05
gene-YML108W	gene-YML108W	205.992480478235	1.92352601411321	0.453480299969826	4.24169696950717	2.21836080940183e-05	7.55532201765083e-05
gene-YHR096C	gene-YHR096C	5348.91571832817	-2.66067223333359	0.62727582091739	-4.24163046718804	2.21901835583791e-05	7.55532201765083e-05
gene-YDR300C	gene-YDR300C	362.686824178019	2.02185929864427	0.476804110805485	4.24044015733979	2.23081905174724e-05	7.59105405664811e-05
gene-YDR033W	gene-YDR033W	1304.43440167152	1.99019280977419	0.469363528993571	4.24019483158746	2.23325861633984e-05	7.59490876428739e-05
gene-YMR091C	gene-YMR091C	418.125562657068	1.77383913726026	0.418636751310262	4.23717968312254	2.26344994574556e-05	7.69308250565683e-05
gene-YLR120C	gene-YLR120C	263.050579901123	-1.96178347637544	0.463218852647436	-4.23511147088088	2.2843835774976e-05	7.75969453677151e-05
gene-YBR045C	gene-YBR045C	142.117321352902	-2.50130445325818	0.590968375664417	-4.23255212336193	2.31054341301858e-05	7.84397097924299e-05
gene-YBR183W	gene-YBR183W	170.897345228714	2.01152870322109	0.475303741393531	4.23209103577334	2.31528652771386e-05	7.85548470465438e-05
gene-YML034W	gene-YML034W	478.051550757113	-1.94414906842399	0.459655833376247	-4.22957553729688	2.34132654299429e-05	7.93457135153518e-05
gene-YHR159W	gene-YHR159W	44.3514042667351	-2.96972463032594	0.702129757584089	-4.22959516848319	2.34112224954772e-05	7.93457135153518e-05
gene-YBR222C	gene-YBR222C	1609.90456404819	-2.00556651932172	0.474294388890224	-4.22852676797302	2.35226533602445e-05	7.96699658098723e-05
gene-YOR166C	gene-YOR166C	158.183568616068	2.1290502888129	0.504152864348204	4.22302527541017	2.41044775959066e-05	8.15930249198654e-05
gene-YIL134W	gene-YIL134W	48.9271302464883	2.53706383110468	0.60128260936769	4.21941993927392	2.44931680084251e-05	8.28604729132517e-05
gene-YNL305C	gene-YNL305C	1078.7178433661	-1.96559644762471	0.466609964940805	-4.21250422260929	2.52554992014543e-05	8.53897390103853e-05
gene-YDR254W	gene-YDR254W	124.212291174427	-2.28372139172169	0.54216640078165	-4.21221490012883	2.52878785025305e-05	8.54495057306439e-05
gene-YHR202W	gene-YHR202W	352.223264817148	-2.3482297197662	0.558020511454803	-4.2081423022322	2.57478708883843e-05	8.69532978519985e-05
gene-YML096W	gene-YML096W	230.24285005306	1.92972093819743	0.458759175247434	4.20639202944906	2.59479963517308e-05	8.75782548178045e-05
gene-YGR193C	gene-YGR193C	577.682700326685	-1.80677259205934	0.429552116238987	-4.20617783909162	2.59725881411669e-05	8.76103785702042e-05
gene-YMR102C	gene-YMR102C	117.32361914205	2.0438133268248	0.486153360418411	4.20405060054667	2.62180285615166e-05	8.83869965194517e-05
gene-YBR173C	gene-YBR173C	1167.76245060485	-1.73475352665279	0.412694616512208	-4.20347990316339	2.62842498572261e-05	8.85588754609844e-05
gene-YOL077W-A	gene-YOL077W-A	484.918343797854	-1.82563639280341	0.434402356180833	-4.20263925097918	2.63820853588268e-05	8.88370104898618e-05
gene-YMR086W	gene-YMR086W	411.813824265714	-1.89814583177168	0.451887403611358	-4.20048405112033	2.66344930836565e-05	8.96350166775978e-05
gene-YBR201W	gene-YBR201W	63.9176697429679	-2.85202538959199	0.679046696699401	-4.20004309490739	2.66864181994573e-05	8.97577908421561e-05
gene-YGR256W	gene-YGR256W	363.307675792366	-3.14049192155665	0.747801380093083	-4.19963375992397	2.67347058808972e-05	8.98681958240453e-05
gene-YLR403W	gene-YLR403W	611.915870859389	2.02032742766728	0.48131956757618	4.19747619620205	2.69906016365812e-05	9.06571593827906e-05
gene-YBR234C	gene-YBR234C	713.725212779162	-1.88062492432236	0.44804603188121	-4.19739221085428	2.70006095821766e-05	9.06571593827906e-05
gene-YEL068C	gene-YEL068C	58.7150090023217	-2.8140655050113	0.670484639813064	-4.19706185334221	2.70400102221981e-05	9.0737031992734e-05
gene-YER162C	gene-YER162C	439.552278442184	-1.98941453359312	0.474040695323761	-4.19671676549709	2.70812260799493e-05	9.08229001596452e-05
gene-YLR290C	gene-YLR290C	270.606186347404	-2.08076816733242	0.495984540955621	-4.19522786602053	2.72597399216221e-05	9.1368862989889e-05
gene-YDL239C	gene-YDL239C	82.4263196258634	-2.58158126863558	0.615882888697329	-4.19167558640239	2.76901759776684e-05	9.27580995862874e-05
gene-YLR432W	gene-YLR432W	1646.52162362536	2.3895024045935	0.570415925923679	4.18905275255798	2.80121282682186e-05	9.37825400316166e-05
gene-YER053C-A	gene-YER053C-A	1529.28703139487	-2.01417068529525	0.480893880750475	-4.18838909356046	2.80941546729168e-05	9.40030091876754e-05
gene-YML129C	gene-YML129C	288.645114041814	-1.90820121317967	0.455658371547549	-4.18778921299934	2.81684946879459e-05	9.41975207861573e-05
gene-YOL087C	gene-YOL087C	330.781584885454	-1.88638101351644	0.45048400292814	-4.18745394121653	2.82101245714204e-05	9.42824864917166e-05
gene-YNL251C	gene-YNL251C	382.018178562749	1.98858204147547	0.475002823602186	4.18646362224765	2.83334318899536e-05	9.45858162805342e-05
gene-YCL061C	gene-YCL061C	79.8595744519166	-2.78966998188633	0.666337556982075	-4.18657173478423	2.83199456286219e-05	9.45858162805342e-05
gene-YPL058C	gene-YPL058C	616.203493475189	2.37815196071767	0.568084363690248	4.186265478721	2.83581647203947e-05	9.46140375171837e-05
gene-YLR399C	gene-YLR399C	649.742497986902	1.71123693200566	0.408856279963019	4.18542411079131	2.84634154227527e-05	9.49107116678363e-05
gene-YLR130C	gene-YLR130C	768.253999721241	1.82953823331012	0.437243311608672	4.18425664781246	2.86100741997018e-05	9.53450408535935e-05
gene-YLL016W	gene-YLL016W	264.723442020145	-2.6310878569737	0.628927526378896	-4.18345158483111	2.87116258207321e-05	9.5628635684868e-05
gene-YMR316W	gene-YMR316W	674.730813021477	-2.13597757795247	0.510617569590742	-4.18312589530448	2.8752805965338e-05	9.57109440266579e-05
gene-YLR300W	gene-YLR300W	1095.53487702122	1.65776952190368	0.396351116865417	4.18257815195355	2.88221892127267e-05	9.58869855205308e-05
gene-YJR065C	gene-YJR065C	1065.29901964394	-1.71796290960734	0.410892600741615	-4.18105097659732	2.90164796500786e-05	9.64781348548381e-05
gene-YGR167W	gene-YGR167W	852.939062609181	-1.70484767036038	0.407912171891412	-4.17944790040298	2.92217653547437e-05	9.71051459358322e-05
gene-YKL216W	gene-YKL216W	904.60325589409	1.80757175553791	0.433213737980655	4.17247099310277	3.01313969108098e-05	0.000100070673626072
gene-YCR048W	gene-YCR048W	209.921455173418	2.07161162946065	0.496600521880888	4.1715856874543	3.02487265235634e-05	0.000100402968906311
gene-YKR041W	gene-YKR041W	32.97450194371	2.8804364323869	0.690527635583211	4.17135576326952	3.02792693419127e-05	0.00010044698254292
gene-YBL071C	gene-YBL071C	185.8649902277	2.08807201079959	0.500602736033879	4.17111585794105	3.03111692858596e-05	0.000100495445458879
gene-YLR273C	gene-YLR273C	60.5372874108523	-2.66617364760021	0.639282415184355	-4.17057247981919	3.03835398049892e-05	0.000100677955157695
gene-YKR065C	gene-YKR065C	452.011372086377	-1.77572373353042	0.425923142252169	-4.16911775242092	3.0578098721925e-05	0.000101264905852894
gene-YDR357C	gene-YDR357C	158.036957175479	-2.2628854840014	0.542838029921762	-4.16862002893855	3.06449369269196e-05	0.000101428458667003
gene-YBR255C-A	gene-YBR255C-A	210.188461330039	-2.09331594856093	0.502644557599325	-4.16460482245902	3.11892308580911e-05	0.000103171206458296
gene-YEL016C	gene-YEL016C	167.375696504373	1.89239073668199	0.454576365431362	4.16297652185732	3.14125677873354e-05	0.000103850878259382
gene-YLR218C	gene-YLR218C	66.9896959899923	-2.52055083956991	0.605625951212189	-4.16189371430485	3.1561925502326e-05	0.000104285338839977
gene-YPR017C	gene-YPR017C	79.54470751336	2.19754111448811	0.528589619784784	4.15736713744557	3.21936393236159e-05	0.000106312177130032
gene-YER107C	gene-YER107C	177.45175006488	1.97472604607605	0.475020986022614	4.15713432497074	3.22264525094754e-05	0.000106360103341892
gene-YJL151C	gene-YJL151C	1583.12707805249	-1.924608838006	0.463314667722622	-4.15399937037657	3.26714072832495e-05	0.00010776743423964
gene-YML088W	gene-YML088W	284.164170020325	1.78805890504427	0.430819535657027	4.15036635308882	3.31943544241668e-05	0.000109430282423856
gene-YKL168C	gene-YKL168C	245.310970387915	-2.03261480881433	0.49018099907076	-4.14666176915787	3.37357850644985e-05	0.000111152144441533
gene-YBR065C	gene-YBR065C	242.384108810526	2.0120829253601	0.485593509073098	4.14355399684144	3.41964505764574e-05	0.000112606102408142
gene-YGR152C	gene-YGR152C	197.836843489644	2.9041771143421	0.701026439087222	4.14274976293834	3.43166317956048e-05	0.000112937861832421
gene-YFR050C	gene-YFR050C	985.241228817962	-1.73974999606338	0.419987419750929	-4.14238597216823	3.43711267785736e-05	0.000113053191192456
gene-YGL197W	gene-YGL197W	434.760288767031	-1.92580962726893	0.465036187624243	-4.14120379987506	3.45487814076701e-05	0.000113573256527929
gene-YHR064C	gene-YHR064C	2292.2422496986	1.68756790160891	0.407731999402585	4.13891454210502	3.48952892346976e-05	0.000114647496343732
